Process Time [min],Average emission wavelength [nm],Integral,Max emission wavelength [nm],diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
80.0333,335.7527564610352,138633.1355,323.5,0.0,0.0,0.07125109980587752,335.7527564610352,-0.6872169871526239
81.6167,335.7409325029356,138868.302,324.5,0.4480469154819702,0.0,0.007940653506086193,335.7409325029356,-0.6990409452521931
83.2,335.745042243364,139009.474,321,0.0,0.11080562348468612,0.0,335.745042243364,-0.6949312048237744
84.7833,335.7525715303438,139107.5095,324,0.0,0.26693158954075114,0.020729320266298146,335.7525715303438,-0.6874019178439994
86.3667,335.7437839269876,138945.3595,322.5,0.33298989602922024,0.22610582977783758,0.21183841314726237,335.7437839269876,-0.6961895212002105
87.95,335.7265499579385,139419.3545,323.5,0.6530904711326833,0.0,0.4445656009687582,335.7265499579385,-0.7134234902492835
89.5333,335.7255723317199,139593.795,324,0.0370476682357551,0.0,0.16824279321951963,335.7255723317199,-0.7144011164679114
91.1167,335.7260828786721,139739.252,321.5,0.0,0.0,0.0,335.7260828786721,-0.7138905695156836
92.7,335.7623927089224,140019.7915,322.5,0.0,0.0,0.0,335.7623927089224,-0.6775807392654087
94.2833,335.7634268791736,139619.0225,321,0.0,0.021551236701965504,0.0,335.7634268791736,-0.6765465690141923
95.85,335.7432601031002,140046.2035,323,0.7723281830617736,0.2763357283721633,0.4088264258846266,335.7432601031002,-0.6967133450875735
97.4333,335.7210524636159,139884.097,322,0.8415703714147544,0.3865546906997169,0.5727684661477497,335.7210524636159,-0.7189209845719233
99.0333,335.7328106656463,140079.6985,321,0.0,0.29128383751726494,0.3322652602794278,335.7328106656463,-0.7071627825415021
100.617,335.7149261488759,140078.6955,322.5,0.6775721451176252,0.08103975345534398,0.0,335.7149261488759,-0.7250472993118819
102.2,335.7238762016874,140125.3675,326,0.0,0.0,0.0,335.7238762016874,-0.7160972465003965
103.783,335.7329309828782,139942.7715,321,0.0,0.0,0.0,335.7329309828782,-0.7070424653095984
105.367,335.7231022629756,139888.161,322.5,0.37229999631062033,0.04406408465904771,0.0,335.7231022629756,-0.7168711852121987
106.967,335.722217243231,139872.6785,321.5,0.03318824042253261,0.11581392219266484,0.15338200532221435,335.722217243231,-0.7177562049567996
108.55,335.720554412844,140015.0045,322,0.06302578851458904,0.1427619904252043,0.16552706139438556,335.720554412844,-0.7194190353437762
110.117,335.7147792357321,139940.83,322.5,0.2211299468500355,0.10619906471766476,0.07353233267390635,335.7147792357321,-0.7251942124556763
111.7,335.7121632041942,140159.637,322.5,0.09915470137377984,0.019734528149476637,0.06949485510837317,335.7121632041942,-0.7278102439935878
113.283,335.7197144453891,140069.366,323.5,0.0,0.0,0.043908549742496916,335.7197144453891,-0.7202590027986844
114.883,335.707496151167,140011.828,321.5,0.4581860333296115,0.028330493039652235,0.0,335.707496151167,-0.7324772970208073
116.467,335.7180993583472,139858.3135,324,0.0,0.0232039224847959,0.01922211616438574,335.7180993583472,-0.7218740898405827
118.05,335.7188839521142,139928.1745,323.5,0.0,0.021506097738569895,0.07592165253183225,335.7188839521142,-0.7210894960736027
119.633,335.7003301853286,140080.949,323,0.703238159909077,0.1155141886153838,0.08903564276891984,335.7003301853286,-0.7396432628592038
121.217,335.7132997295489,140100.0685,322,0.0,0.1283833904566,0.11692634423594939,335.7132997295489,-0.7266737186388923
122.817,335.7047778555921,140042.1045,322.5,0.3195702733798133,0.10793840215115423,0.020121296120862553,335.7047778555921,-0.7351955925956872
124.4,335.7054572922852,140058.1305,322,0.0,0.1425867550061534,0.16491726993024258,335.7054572922852,-0.734516155902611
125.983,335.6966820653782,140183.994,323,0.33260493646260764,0.0,0.16478806708505545,335.6966820653782,-0.7432913828096162
127.583,335.6920984066721,140235.3855,323,0.17188720147913616,0.0,0.0,335.6920984066721,-0.7478750415157265
129.167,335.7081639326799,140200.3575,324,0.0,0.055818514038316204,0.0,335.7081639326799,-0.731809515507905
130.75,335.6968940137338,140341.271,323.5,0.4271605412287069,0.0,0.0,335.6968940137338,-0.743079434453989
132.35,335.69958904788,140377.639,322,0.0,0.10094107966278734,0.06605373663074943,335.69958904788,-0.7403844003077893
133.933,335.7053495420757,140263.415,322,0.0,0.020575274177354684,0.1703223382115766,335.7053495420757,-0.7346239061121196
135.517,335.6825331282056,140273.2255,321.5,0.8642581011397297,0.09378142106004624,0.0,335.6825331282056,-0.7574403199822086
137.1,335.699352879247,140456.2585,324.5,0.0,0.05886042774278556,0.1328140667833395,335.699352879247,-0.7406205689408125
138.683,335.7003873190372,140497.314,322.5,0.0,0.01171523031603663,0.0,335.7003873190372,-0.7395861291506094
140.267,335.6763243869111,140399.038,323.5,0.911474701745116,0.06763940406850522,0.0,335.6763243869111,-0.7636490612766806
141.85,335.7157220488093,140439.745,320.5,0.0,0.0,0.15444665150482706,335.7157220488093,-0.7242513993784883
143.45,335.6680629077587,140522.1135,321.5,1.7872177893970513,0.06531257627768805,0.0,335.6680629077587,-0.7719105404290758
145.033,335.7041759381328,140739.571,323,0.0,0.0,0.0,335.7041759381328,-0.735797510055022
146.617,335.6899788032769,140855.6675,323.5,0.5377702596917744,0.0,0.0,335.6899788032769,-0.7499946449108847
148.2,335.6958121725793,140882.5405,324,0.0,0.0,0.0,335.6958121725793,-0.7441612756085192
