Process Time [min],Average emission wavelength [nm],Integral,Max emission wavelength [nm],diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
0.4,336.8420526777722,439962.52,328.5,4.752401484182648,3.6812637909130665,4.5650593593769315,336.8420526777722,0.0
1.96667,336.7179619305518,436753.485,326.5,4.752401484182648,3.6812637909130665,4.5650593593769315,336.7179619305518,-0.12409074722040714
3.55,336.6445123094203,431366.76,327,2.7833599236351616,2.977340196642342,3.1391108561979895,336.6445123094203,-0.1975403683518948
5.11667,336.5881007933163,426295.64,326,2.1604364456072638,2.2024850432744656,2.165432319737488,336.5881007933163,-0.253951884455887
6.7,336.5438337189785,421457.0699999999,326,1.6774926643652706,1.5720867644715304,1.640746447705416,336.5438337189785,-0.2982189587937114
8.28333,336.5059637206547,416919.085,325,1.4350766419053262,1.287745637235705,1.5332000413416624,336.5059637206547,-0.33608895711751074
9.86667,336.4645458301615,412965.945,327,1.5695134523159113,1.2887061136252458,1.4452589870223551,336.4645458301615,-0.3775068476106753
11.4333,336.4278002435985,409213.335,326.5,1.4073107203243558,1.266593506097923,1.3492620740301104,336.4278002435985,-0.4142524341737044
13.0167,336.4007091033701,405524.165,325,1.0265684057741054,1.1194141563762554,1.16367373571543,336.4007091033701,-0.44134357440208305
14.5833,336.3708972561931,402264.38,325.5,1.1417789037544794,1.0490968595582295,0.9968844890924764,336.3708972561931,-0.4711554215791125
16.1667,336.3503733224361,399294.52,325.5,0.7777163227349935,0.9551660975245555,0.9760291483799359,336.3503733224361,-0.491679355336089
17.7333,336.3210194701606,396397.02,326,1.1242379270588152,0.9156246976690138,0.9776247155406361,336.3210194701606,-0.5210332076115947
19.3,336.2963773302949,393810.71,325,0.9437214475919399,0.8904577689513763,0.9540937065933965,336.2963773302949,-0.5456753474772995
20.8833,336.2740363815086,391486.15,324.5,0.846622198684252,0.8244854442191928,0.8516680037858104,336.2740363815086,-0.5680162962635791
22.4667,336.2546045259393,389046.175,325.5,0.7363340496127423,0.7688007744340876,0.7424989595691311,336.2546045259393,-0.5874481518328594
24.05,336.2376636830632,387135.205,325.5,0.6419822980909896,0.708581227980599,0.7251829069107711,336.2376636830632,-0.6043889947089838
25.6333,336.2155574173232,385246.8300000001,324.5,0.8377287591730593,0.6436441496711635,0.7053750606771114,336.2155574173232,-0.6264952604489622
27.2,336.1994904342307,383338.7100000001,324.5,0.6153181754968188,0.6471953161984008,0.6804756930814362,336.1994904342307,-0.6425622435414766
28.7833,336.1838330774443,381716.94,324,0.5933439065139228,0.6137126684678788,0.5943956666712253,336.1838330774443,-0.6582196003278682
30.3667,336.1684511020347,380118.71,323.5,0.5828713683076499,0.5265990393246676,0.537283979554811,336.1684511020347,-0.6736015757375071
31.95,336.1573974563132,378620.1250000001,323,0.41888381436723676,0.48045502966769427,0.5516747983788148,336.1573974563132,-0.6846552214589678
33.5167,336.1402193606602,377228.5699999999,323.5,0.6578705171265836,0.4559182020108204,0.4980337067567078,336.1402193606602,-0.7018333171120048
35.1,336.1292711198853,376104.52,324,0.41488943756309543,0.4436541806917847,0.3997412740000179,336.1292711198853,-0.712781557886899
36.6667,336.1237153282475,374945.075,323.5,0.2127704718627431,0.4274852249178452,0.3989675764763625,336.1237153282475,-0.7183373495246883
38.25,336.11184568192,373981.08,323.5,0.44980659360240305,0.38089607673943676,0.4312297650866146,336.11184568192,-0.7302069958521997
39.8167,336.0924523343966,373048.86,324.5,0.7427081454022633,0.3807995052093864,0.44050547753061764,336.0924523343966,-0.7496003433755618
41.4,336.091162931551,371942.87,324.5,0.0488626102040159,0.3809832174351907,0.3855587367347826,336.091162931551,-0.7508897462211621
42.9833,336.0796824698018,371003.225,324.5,0.43505823593313175,0.3749744305580516,0.28523813417083943,336.0796824698018,-0.7623702079703776
44.5667,336.0716062078562,369932.85,324.5,0.30603493541615234,0.35291941521810133,0.3533190281539369,336.0716062078562,-0.7704464699160098
46.15,336.0618882992551,369286.655,323.5,0.3682653420484938,0.298956385897943,0.4086291347900115,336.0618882992551,-0.7801643785170995
47.75,336.0476546918559,368573.785,324,0.5337602774702087,0.2977409751512511,0.31777921462476577,336.0476546918559,-0.7943979859163051
49.3333,336.0472006794514,367768.36,323.5,0.017205042802065702,0.2759355741237793,0.26462900299385694,336.0472006794514,-0.7948519983207802
50.9167,336.0400521323207,367188.385,324,0.2708809068103664,0.2596494305096766,0.19191851753047473,336.0400521323207,-0.8020005454515058
52.4833,336.0318961850244,366555.235,324,0.3123687206550062,0.23151071114248006,0.24181181020077158,336.0318961850244,-0.810156492747808
54.0667,336.0287949545474,366129.6849999999,324,0.1175153647972781,0.2236527061908045,0.30456615222672667,336.0287949545474,-0.8132577232248082
55.6333,336.0152104236067,365842.86,324,0.5202807713789571,0.1916766027699565,0.26353715067666883,336.0152104236067,-0.8268422541655127
57.2167,336.0155335723651,365609.5850000001,324,0.0,0.20183007793136315,0.12337611759679135,336.0155335723651,-0.826519105407101
58.8,336.0073002560396,365421.02,324,0.3120059240368434,0.27043378256107387,0.20935624237111483,336.0073002560396,-0.8347524217325599
59.183333,336.2742947240648,471303.095,325,0.0,1.699936020323983,0.26317021359221826,336.0073002560396,-0.8347524217325599
60.76667,336.2507960486913,468643.305,325.5,0.8904740572665054,0.5844665264075912,0.4993650162913319,335.9838015806661,-0.8582510971060628
62.33333,336.2420505395342,466549.075,324.5,0.3349358185097737,0.7675248063992848,0.7769225181957609,335.975056071509,-0.8669966062631715
63.916669999999996,336.210407210008,464366.625,324,1.199110596317353,0.8218231493190129,0.7992197056056227,335.9434127419828,-0.8986399357893902
65.5,336.1949397555563,462194.435,324,0.5861363500360363,0.7315499734953848,0.7856962535664422,335.9279452875311,-0.9141073902410994
67.08332999999999,336.1780243071693,460829.95,324,0.6410078146799483,0.6190750288275375,0.7232374411854039,335.91102983914413,-0.9310228386280528
68.64999999999999,336.1574471250277,459041.59,323,0.7880606180602622,0.49774130669901484,0.5305673829300019,335.8904526570025,-0.9516000207696607
70.2333,336.1493612701219,457228.46,323.5,0.30641779469970354,0.49136973152235036,0.4422121413362845,335.8823668020967,-0.9596858756754614
71.8,336.1435355762638,455998.17,325,0.2231069327169744,0.4812628169207671,0.4244985025640631,335.8765411082386,-0.9655115695335894
73.38329999999999,336.1233868649663,454720.57,323,0.7635461869832173,0.5062692692109364,0.5038766070858571,335.8563923969411,-0.9856602808310981
74.9667,336.1092227145421,453578.39,323.5,0.5367241540039619,0.45161595695707146,0.5981703970725505,335.8422282465169,-0.9998244312552629
76.55,336.0975816308234,452577.755,324.5,0.4411450913421514,0.4290972027485293,0.48085086902561613,335.8305871627982,-1.0114655149739633
78.1167,336.0859007870752,451475.135,323.5,0.4473419447831134,0.35646820322097483,0.30530865052713807,335.81890631905003,-1.0231463587221583
79.7167,336.0853767994431,450587.67,323,0.01964953620401376,0.27606785656224364,0.26278162080930656,335.8183823314179,-1.0236703463542653
81.3,336.0745328242139,449843.64,324.5,0.4109382389639209,0.25569440368839674,0.28746482032480003,335.80753835618873,-1.0345143215834582
82.8667,336.0650564851153,449149.065,325,0.3629159034387924,0.28964969229364607,0.39567502032139146,335.7980620170901,-1.0439906606820841
84.44999999999999,336.0564957388531,448603.4199999999,325,0.3244140565484476,0.3187723581955636,0.24768452049499956,335.7895012708279,-1.0525514069443034
86.0333,336.0523493070385,447515.44,323,0.15713125047232465,0.3954508096814987,0.3515048110807584,335.78535483901334,-1.0566978387588506
87.6,336.0373957932078,447394.1799999999,324,0.5726755791434018,0.4281704208909917,0.5616609319803842,335.7704013251826,-1.0716513525895834
88,336.0323038095992,444213.77,324,0.7637975412848241,1.2602935858700222,0.5968078462645963,335.76530934157404,-1.0767433361981489
89.56666999999999,336.0178837906451,442941.4,323.5,0.5522548700412991,0.2809629443161925,0.6235373029055609,335.7508893226199,-1.0911633551522755
91.14999999999999,336.0081565037771,441645.6,325.5,0.36861375207891395,0.2680650593445115,0.3472058352006684,335.7411620357519,-1.1008906420202607
92.73333,336.0065299781559,440613.615,322,0.061636890143845824,0.2042358519532667,0.027971591871732926,335.73953551013074,-1.1025171676414516
94.31666999999999,336.0107265390099,440398.37,323,0.0,0.18818885151062226,0.12367836262535548,335.7437320709847,-1.0983206067874676
95.89999999999999,336.000306327314,440237.115,323,0.3948720113657925,0.2173336395388814,0.31274852846303247,335.7333118592888,-1.1087408184833976
97.48333,335.9799240006308,439426.285,323.5,0.7723845319625521,0.17830731795290197,0.2899400230577953,335.7129295326056,-1.1291231451666022
99.05,335.9872898202349,438788.42,323,0.0,0.19292200309489935,0.17974871101097278,335.7202953522097,-1.1217573255624984
100.63329999999999,335.9888908598458,438204.8750000001,324,0.0,0.16554998758246353,0.07029843331503116,335.7218963918206,-1.1201562859515661
102.19999999999999,335.9735946479345,437390.98,324.5,0.5857999072445557,0.0903825245380511,0.08464151651570262,335.7066001799093,-1.1354524978629001
103.7833,335.9778642774617,437277.67,325,0.0,0.09914952370200353,0.21226356613783537,335.71086980943653,-1.1311828683356566
105.35,335.9733817641934,436705.005,322.5,0.17166706842389579,0.22654915132565984,0.17651258509742718,335.7063872961682,-1.1356653816039852
106.9333,335.960740947164,436613.5449999999,323,0.4790305196500046,0.27919135956980795,0.14927671183568236,335.69374647913884,-1.1483061986333496
108.5,335.963499320571,435843.39,324.5,0.0,0.23345681436355706,0.25571111651628087,335.6965048525458,-1.1455478252264015
110.0833,335.9553322769604,435316.31,323,0.30949448407388364,0.24614439995823387,0.2857186755904877,335.6883378089352,-1.1537148688369712
