Process Time [min],Average emission wavelength [nm],Integral,#Empty,diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
0,336.7758082505284,741082.37,,7.545659866729823,4.6975606277329565,6.972184003984747,336.7758082505284,0.0
1.75,336.5557265044155,742358.68,,7.545659866729823,4.6975606277329565,6.972184003984747,336.5557265044155,-0.22008174611295317
3.46667,336.4942717308551,731108.5,,2.147929662441792,3.5333358821485663,3.460429848108907,336.4942717308551,-0.28153651967335236
5.18333,336.4438025904849,718075.855,,1.7639768050813565,2.0028879206187358,1.449654791975874,336.4438025904849,-0.33200566004353504
6.93333,336.4157362054616,705265.86,,0.9622760579415108,0.8249843706262541,1.2241761192987486,336.4157362054616,-0.3600720450668291
8.65,336.3779085778902,698186.755,,1.3221281051595084,0.4906036973459983,1.1222219474569268,336.3779085778902,-0.397899672638232
10.4,336.348006067269,692132.6,,1.025228935583462,0.8706116009279946,1.0736068822566656,336.348006067269,-0.4278021832594163
12.15,336.3240349300563,685372.565,,0.8218675615782036,1.0720816225039136,0.8537407454902368,336.3240349300563,-0.45177332047211394
13.9,336.2998003787089,679959.04,,0.8308989033405727,0.8428451056505543,0.7762605276016812,336.2998003787089,-0.4760078718195473
15.6333,336.2779304663029,674073.75,,0.7570499880912259,0.7463242927853478,0.8722303006182281,336.2779304663029,-0.49787778422552265
17.3833,336.2484511560561,669044.62,,1.010719208462173,0.6602169314908425,0.827770288042494,336.2484511560561,-0.527357094472336
19.1167,336.2337467993489,663057.12,,0.5089773868871756,0.6242500756144614,0.6730135838085669,336.2337467993489,-0.5420614511795065
20.85,336.2183645270516,659759.94,,0.5324735117049033,0.5873612284691084,0.35048045942336614,336.2183645270516,-0.5574437234768084
22.6,336.2112369436662,651098.755,,0.24437428749934037,0.6075800385838597,0.5773312387119391,336.2112369436662,-0.5645713068622058
24.3333,336.1776611572615,645812.54,,1.162261111337802,0.6341781662628292,0.7767266568199176,336.1776611572615,-0.5981470932669026
26.0667,336.1631224504723,640341.475,,0.5032435717968223,0.6129428767582393,0.6868159603495005,336.1631224504723,-0.6126858000561128
27.8167,336.1502632400282,635905.915,,0.44088721522647173,0.5968719429342731,0.516222913711232,336.1502632400282,-0.6255450105002183
29.5667,336.1274207709768,631860.28,,0.7831703674764865,0.5016376234403147,0.6102921517791486,336.1274207709768,-0.6483874795516158
31.3,336.1171695808234,627437.115,,0.3548557140751129,0.43989406662148944,0.41526778417981447,336.1171695808234,-0.6586386697050557
33.0333,336.1110028826905,623052.69,,0.21346673280535025,0.4176511811862083,0.32124991001627734,336.1110028826905,-0.6648053678379142
34.7833,336.0922951431522,619162.115,,0.6414082127412256,0.41891198510240546,0.5368831462214843,336.0922951431522,-0.6835131073762
36.5167,336.0772985860821,615437.6449999999,,0.5190916258257379,0.36757161824955825,0.44324119386539707,336.0772985860821,-0.6985096644463056
38.2667,336.0748052544868,611431.645,,0.08548565469612053,0.3646763322931738,0.314415130188749,336.0748052544868,-0.7010029960416091
40.0167,336.0582864863798,607987.3049999999,,0.5663577636687477,0.36749985909306043,0.3377886381905011,336.0582864863798,-0.7175217641486142
41.7667,336.0517305608409,604922.8049999999,,0.22477458990579174,0.327580840735432,0.33429694840643975,336.0517305608409,-0.7240776896875332
43.5167,336.0435923668921,601646.36,,0.27902379253061677,0.3159245758870099,0.3191999197418056,336.0435923668921,-0.7322158836363428
45.2667,336.0280945428858,598692.4400000001,,0.5313539659294161,0.34474064449467173,0.4193046567583565,336.0280945428858,-0.7477137076426175
47,336.0205716687649,595238.26,,0.2604121890355859,0.33359772997784626,0.3119439861397524,336.0205716687649,-0.7552365817635405
48.75,336.0151192026922,592525.4199999999,,0.18694169392152352,0.3000205120752395,0.22813608485587622,336.0151192026922,-0.7606890478362516
50.5,336.0042553622468,589455.9400000001,,0.37247452955593213,0.27615033713096127,0.3210434265622837,336.0042553622468,-0.7715528882816329
52.2167,335.9946238175827,586678.84,,0.3366299760273617,0.26411598924046015,0.35226634310228633,335.9946238175827,-0.7811844329457358
53.9667,335.9869002663618,583978.01,,0.2648074704315409,0.2601773022352306,0.23901665584327958,335.9869002663618,-0.7889079841666558
55.7167,335.9827814290956,581837.085,,0.14121727769699122,0.2626641861176283,0.19463382556747888,335.9827814290956,-0.793026821432818
57.4667,335.9746084928024,579451.8200000001,,0.28021495862373863,0.26821836606623195,0.2351823549142935,335.9746084928024,-0.8011997577260104
59.2,335.9658678028956,577125.165,,0.30256816154623367,0.261050058800394,0.363369162358282,335.9658678028956,-0.8099404476328118
60.95,335.9538199968182,574620.96,,0.4130676369400783,0.28116854419946785,0.2695743199242395,335.9538199968182,-0.8219882537102308
62.7,335.9530112740164,572505.325,,0.02772763891958404,0.27588603288807223,0.22885505789102467,335.9530112740164,-0.822796976512052
64.45,335.9408649780831,570568.385,,0.416444431998572,0.25761771676018685,0.27055427271193366,335.9408649780831,-0.8349432724453436
66.2,335.9336114420724,568940.1,,0.24869266322379538,0.22104108149124335,0.25018008481482923,335.9336114420724,-0.8421968084560376
67.95,335.9312723813317,565056.605,,0.08019636825143314,0.20954219241618502,0.2260583578564308,335.9312723813317,-0.8445358691967044
69.7,335.9182217213884,561587.6699999999,,0.4474511980561163,0.21417533005859543,0.22358276959649714,335.9182217213884,-0.8575865291400078
71.4333,335.9182962450744,558517.76,,0.0,0.22085116196341073,0.1985833230141587,335.9182962450744,-0.8575120054540548
73.1833,335.9106592154381,555952.35,,0.2618410161007227,0.20310365918224418,0.1357129690101715,335.9106592154381,-0.8651490350903259
74.9167,335.9055123104015,553719.72,,0.17815524529632695,0.17544961091899455,0.2660544741900708,335.9055123104015,-0.8702959401269368
76.6667,335.896298834446,552053.53,,0.3158906041887466,0.1792809203106816,0.2332123459266171,335.896298834446,-0.8795094160824419
78.4333,335.8931249427821,550521.2999999999,,0.10779661487234764,0.15593612585273633,0.1503950810256356,335.8931249427821,-0.8826833077463334
80.1667,335.8912424094393,548979.51,,0.06516210947663116,0.16228088019258716,0.06948876721656916,335.8912424094393,-0.8845658410891133
81.9,335.8871529303062,547311.385,,0.14156161540907605,0.16886152521102057,0.12895964953875705,335.8871529303062,-0.8886553202222558
83.65,335.8801350570756,545683.725,,0.24061279647607242,0.1961320812998216,0.3176345473465858,335.8801350570756,-0.8956731934528079
85.3833,335.8678563410329,544752.375,,0.4250406522603739,0.20880344088544558,0.1762059516291572,335.8678563410329,-0.9079519094955231
87.1167,335.8745275202098,543475.0449999999,,0.0,0.19977506955795438,0.15842676725998217,335.8745275202098,-0.9012807303186037
88.85,335.8582694641448,541935.935,,0.5627896866669989,0.2046253586298856,0.21775445866461496,335.8582694641448,-0.9175387863836022
90.6,335.8560804573701,540712.265,,0.07505166084683848,0.15015210326187137,0.21902059827095854,335.8560804573701,-0.9197277931583017
92.3333,335.8551833662759,539507.835,,0.031053750448366325,0.15362552406476046,0.07229636345863355,335.8551833662759,-0.9206248842525042
94.0833,335.8469691173004,538350.5549999999,,0.28163139344737065,0.14837826461473408,0.18729299196186844,335.8469691173004,-0.9288391332280526
95.8333,335.8427690554384,536785.79,,0.1440021209821555,0.14269956997868707,0.22120885539141,335.8427690554384,-0.9330391950900321
97.5667,335.8381361730047,535990.54,,0.16036283951776792,0.13154505164040356,0.022438857771589937,335.8381361730047,-0.9376720775237004
99.3,335.8417700717092,534514.925,,0.0,0.172835499633377,0.1748644945596709,335.8417700717092,-0.9340381788192076
101.05,335.8239126132589,533067.8500000001,,0.6122557182957952,0.19145312077528553,0.19398542738079527,335.8239126132589,-0.9518956372695015
102.8,335.8292175531952,532157.435,,0.0,0.16548962939984674,0.20027696678280194,335.8292175531952,-0.9465906973332494
104.55,335.8190995464182,531231.7749999999,,0.3469030894958853,0.1327265626156309,0.10915178362520805,335.8190995464182,-0.9567087041102127
106.3,335.8158130149884,529612.2250000001,,0.11268107759341112,0.10518354094206227,0.2090702654934944,335.8158130149884,-0.9599952355400205
108.05,335.8127954330239,528524.8999999999,,0.10345995306904282,0.09479056404590666,0.09577366004138099,335.8127954330239,-0.9630128175045343
109.8,335.8110159723026,527232.26,,0.06101008187345434,0.11437277848563546,0.0,335.8110159723026,-0.9647922782258433
111.55,335.8160772801097,526203,,0.0,0.10079520149103222,0.08731578111675731,335.8160772801097,-0.9597309704187182
113.283,335.7998946886692,525361,,0.5602743718579506,0.07442319958493426,0.26637651215037295,335.7998946886692,-0.9759135618592154
115.033,335.7978843711884,524124.215,,0.06892517077111315,0.16703347699011045,0.19749827005256293,335.7978843711884,-0.9779238793400395
116.783,335.7996191603806,522375.64,,0.0,0.15151315944702307,0.0,335.7996191603806,-0.9761890901478409
118.533,335.7968091773688,521456.725,,0.09634227468983,0.12520959563843848,0.010949220144652827,335.7968091773688,-0.9789990731596276
120.283,335.7937805922684,520425.26,,0.10383720344309856,0.1227726869189744,0.30590725672550434,335.7937805922684,-0.9820276582600513
122.033,335.7752736527403,519175.575,,0.6345236409632474,0.1032680503646024,0.30554437244563815,335.7752736527403,-1.0005345977881461
123.783,335.7826438940393,518218.93,,0.0,0.1529969387876351,0.0,335.7826438940393,-0.9931643564891033
125.533,335.7898030914978,517545.02,,0.0,0.08442469170481476,0.0,335.7898030914978,-0.9860051590306398
127.283,335.7720192820626,516485.355,,0.6097306092059304,0.045857917310497855,0.2651806149051481,335.7720192820626,-1.0037889684658126
129.017,335.7731856465481,515222.825,,0.0,0.06961099929234847,0.13596227002653904,335.7731856465481,-1.0026226039803419
130.767,335.776331194692,514669.01,,0.0,0.05279002214485147,0.0,335.776331194692,-0.9994770558364507
132.517,335.7694682422803,513368.465,,0.23530122554283353,0.023340144412722308,0.0,335.7694682422803,-1.0063400082481166
134.283,335.7784355631869,512798.065,,0.0,0.0,0.056404120338072516,335.7784355631869,-0.9973726873415103
136.017,335.7668167218379,512030.365,,0.4020360328370508,0.0,0.05613308343095014,335.7668167218379,-1.0089915286905011
137.767,335.7718225318266,511379.105,,0.0,0.07499733437809013,0.0,335.7718225318266,-1.0039857187018129
139.5,335.774657937807,510084.465,,0.0,0.2215252987616331,0.0049506944242239115,335.774657937807,-1.0011503127214496
