Process Time [min],Average emission wavelength [nm],Integral,#Empty,diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
1.16667,336.6086219625343,277689.715,,2.2843744094047196,2.027767166604355,2.20388024934956,336.6086219625343,0.0
2.75,336.5483399869736,269726.17,,2.2843744094047196,2.027767166604355,2.20388024934956,336.5483399869736,-0.06028197556071291
4.33333,336.5036460865247,266474.225,,1.693667161571978,1.8425110450549005,1.903145465563884,336.5036460865247,-0.10497587600957559
5.91667,336.455175297469,263488.73,,1.8367800619852002,1.578936483028378,1.65552586059721,336.455175297469,-0.15344666506530302
7.5,336.4206899515184,260769.145,,1.3068158608982268,1.3842360570362033,1.4732151232003832,336.4206899515184,-0.18793201101590284
9.06667,336.3817273105651,258261.025,,1.4921830744172018,1.2342282713148442,1.2858433948164398,336.3817273105651,-0.22689465196918945
10.65,336.3563927053815,255895.835,,0.9600502175901189,1.158356856666238,1.18146674798361,336.3563927053815,-0.25222925715280553
12.2333,336.3240015332565,253701.975,,1.2274807853855991,1.090194639723527,1.1531882621270881,336.3240015332565,-0.2846204292778225
13.8167,336.2928938113303,251426.375,,1.1787693037575582,1.0302290357845985,1.0901002193914906,336.2928938113303,-0.31572815120398445
15.4,336.2669212922082,249725.465,,0.9842424981529333,0.9955595814188345,1.0151012457624076,336.2669212922082,-0.34170067032607676
16.9667,336.24619456882,247829.46,,0.7937725175810139,0.9454496248016253,0.9236976676550732,336.24619456882,-0.362427393714313
18.5333,336.2187926243124,246025.735,,1.0494808313892643,0.8868910034180965,0.8987614289276113,336.2187926243124,-0.3898293382218867
20.1167,336.1977855144826,244372.165,,0.7960253819567463,0.7679610787873856,0.8723579126785719,336.1977855144826,-0.41083644805172526
21.7,336.1757751504273,242863.84,,0.8340945135586699,0.682638974067728,0.7671283722141535,336.1757751504273,-0.4328468121070159
23.2667,336.1606307060129,241457.34,,0.579987658685449,0.6626984629708881,0.6421558038465767,336.1606307060129,-0.4479912565213908
24.85,336.1446808945574,240025.595,,0.6044266325596277,0.5354522671772552,0.5508727376182723,336.1446808945574,-0.4639410679769185
26.4333,336.1320664881804,238701.125,,0.47802967385828665,0.5222835895060032,0.5442703655430492,336.1320664881804,-0.47655547435391554
