Process Time [min],Average emission wavelength [nm],Integral,#Empty,diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
0,337.8690287515041,249211.655,,11.521747107698381,7.130986324088323,7.1590047049439605,337.8690287515041,0.0
0.416666,337.7890167468312,245899.775,,11.521747107698381,7.130986324088323,7.1590047049439605,337.7890167468312,-0.08001200467293756
0.833333,337.7541647470914,242873.13,,5.0186839475799525,4.059106529920922,5.606212704063023,337.7541647470914,-0.11486400441270916
1.250003,337.8037601587458,240697.14,,0.0,1.4435461205923537,4.2938782417997015,337.7541647470914,-0.11486400441270916
1.6666630000000002,337.818990238315,239649.69,,0.0,0.7446757155615096,3.225445719119052,337.76939482666063,-0.09963392484348788
2.083333,337.8673645356186,237721.355,,0.0,2.1337897085351623,2.379121002032216,337.76939482666063,-0.09963392484348788
2.483333,337.8084270384537,236755.88,,8.840624574733623,3.702114319898352,1.757226466872531,337.71045732949574,-0.1585714220083787
2.900003,337.7912956327613,235823.755,,2.466902684483567,3.732722214782244,1.4834057110448773,337.69332592380334,-0.17570282770077483
3.316663,337.7611771111622,234645.31,,4.337136504453414,1.724864421922858,1.5251757748425356,337.66320740220425,-0.2058213492998675
3.7333330000000005,337.7564676454382,233471.975,,0.6781576389997308,0.01657693765943287,1.506990870517043,337.6584979364802,-0.21053081502390114
4.150003,337.7732083405699,232539.47,,0.0,0.0,1.2302531070584322,337.67523863161193,-0.19379011989218498
4.566662999999999,337.7950403765192,231698.26,,0.0,0.0,0.8530715354017466,337.6970706675612,-0.17195808394291134
4.983333,337.7737186297297,231056.575,,3.0703069752337155,1.3010150894748693,0.534918420539606,337.6757489207717,-0.19327983073242194
5.400003,337.7641373177406,230526.82,,1.379697888840409,1.8149699881799937,0.47714306271966966,337.66616760878264,-0.20286114272147415
5.800002999999999,337.7190464624018,229325.68,,6.7636283008198586,1.657524125298163,0.5848558880876907,337.62107675344384,-0.24795199806027313
6.216663,337.7456978226203,228907.92,,0.0,0.36700835951875993,0.5977631797111336,337.6477281136623,-0.2213006378418072
6.6333329999999995,337.7439429920773,228087.65,,0.25269357664437303,0.0,0.17011370169732684,337.6459732831193,-0.22305546838481405
7.050002999999999,337.7513099836551,227023.005,,0.0,0.0,0.0,337.65334027469714,-0.21568847680697445
7.466663,337.7609436377851,226272.325,,0.0,0.0,0.0,337.6629739288271,-0.2060548226770038
7.883333,337.7685755583285,225798.025,,0.0,0.0,0.0,337.67060584937053,-0.19842290213358638
8.300003,337.7603149894048,225334.4,,1.1895124089180185,0.4679154685882848,0.3239307709493034,337.6623452804468,-0.20668347105731755
8.700002999999999,337.7609156213035,224661.36,,0.0,1.514924988630287,0.8083267982010085,337.66294591234555,-0.20608283915856873
9.116662999999999,337.7558387295339,224030.745,,0.7310841121750089,1.900707821088343,0.7832149205715724,337.6578690205759,-0.21115973092821605
9.533332999999999,337.7456678910173,223413.74,,1.4645890296721131,1.1299897474099,0.6834604067193197,337.64769818205934,-0.22133056944477403
9.950033,337.7212540977079,222594.335,,3.5153050121535787,0.0,0.6012406409955694,337.62328438874994,-0.24574436275418066
10.366633,337.7149828598789,221542.675,,0.9032027598212723,0.0,0.43851742871592514,337.6170131509209,-0.2520156005832064
10.783332999999999,337.7411491229884,220666.795,,0.0,0.0,0.3152654698175894,337.64317941403044,-0.22584933747367586
11.200033,337.7743235068998,220040.98,,0.0,0.14995143764732574,0.20805914527654834,337.67635379794183,-0.19267495356228892
11.616633,337.7413305907437,219453.635,,4.751740204911765,0.668060777245624,0.06297976550613826,337.6433608817857,-0.22566786971839292
12.033332999999999,337.7236223160004,218902.88,,2.5497875800307157,0.9726498133201342,0.0,337.6256526070424,-0.2433761444617062
12.450033,337.7123010336124,218237.895,,1.6301342531312057,0.5800600577890239,0.0,337.6143313246544,-0.2546974268497024
12.866633,337.7228270861937,217561.99,,0.0,0.0,0.03671859371749242,337.62485737723574,-0.24417137426837598
13.283332999999999,337.739011529643,217004.09,,0.0,0.0,0.07358002343515224,337.641041820685,-0.2279869308190996
13.700033,337.7549590828975,216600.9,,0.0,0.0,0.0,337.65698937393955,-0.21203937756456526
14.116633,337.7371176605084,216332.885,,2.5695759561911076,0.1862956419218279,0.0,337.6391479515504,-0.2298807999537189
14.533332999999999,337.739079025555,216086.54,,0.0,0.7093399606522732,0.0,337.641109316597,-0.22791943490710764
14.950033,337.7271345791866,215883.62,,1.7198626880309391,0.8400356995960343,0.024362436642886634,337.62916487022864,-0.23986388127548253
15.366633,337.7315559602511,215800.53,,0.0,0.0,0.24826805775287397,337.63358625129314,-0.23544250021097923
15.783332999999999,337.7350974528076,215735.865,,0.0,0.0,0.33594823990070566,337.63712774384965,-0.2319010076544714
16.200033,337.7302657226568,215569.905,,0.695713484642255,0.0,0.3721491567331896,337.6322960136988,-0.2367327378053119
16.633333,337.7343463118088,215520.325,,0.0,0.5352024609397499,0.3792166126487686,337.6363766028508,-0.23265214865330108
17.050033,337.7334075977849,215404.61,,0.13516400632149442,0.8639708959965106,0.39655853951939096,337.6354378888269,-0.23359086267720386
17.466632999999998,337.7293426829084,215454.685,,0.58544141284122,0.9966835101466043,0.41520594240276304,337.6313729739504,-0.23765577755369804
17.883333,337.6975359995614,214670.065,,4.57979601828445,0.5925161976366153,0.3842395114791657,337.59956629060343,-0.2694624609006837
18.300033,337.7164559148148,214877.41,,0.0,0.0,0.1397902609383759,337.6184862058568,-0.25054254564730627
18.716632999999998,337.7171694668605,214378.525,,0.0,0.0,0.0,337.61919975790255,-0.24982899360156807
19.133333,337.722066350666,214083.375,,0.0,0.0,0.0,337.62409664170804,-0.24493210979608193
19.550033,337.7268139256847,213879.935,,0.0,0.0,0.0,337.62884421672675,-0.24018453477737012
19.966632999999998,337.7288582939197,213681.985,,0.0,0.4497560472962536,0.0,337.6308885849617,-0.23814016654239367
20.383333,337.7266829248408,213341.44,,0.31322808911218847,0.810918259785097,0.012400710786658203,337.62871321588284,-0.24031553562127783
20.800033,337.7133892301816,212993.28,,1.914138899818503,0.3735030537331605,0.15755992204092414,337.6154195212236,-0.2536092302805173
21.216632999999998,337.708749246589,212544.53,,0.6682645596634832,0.1931333938858288,0.2527142291841358,337.610779537631,-0.25824921387311406
21.633333,337.7103458077319,212060.6,,0.0,0.0,0.22597977889711462,337.61237609877395,-0.2566526527301676
22.050033,337.7244633416393,211691.62,,0.0,0.0,0.12924812704510052,337.62649363268133,-0.24253511882278644
