Process Time [min],Average emission wavelength [nm],Integral,Max emission wavelength [nm],diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
0.4,336.460080899538,66002.34049999999,325.5,1.7318816660907697,2.176376770428758,1.8741523752236358,336.460080899538,0.0
1.96667,336.4148594487078,64043.499,327,1.7318816660907697,2.176376770428758,1.8741523752236358,336.4148594487078,-0.04522145083024043
3.55,336.3516670751882,63221.5105,325,2.3946634063498426,2.1158375251980717,2.207108432834234,336.3516670751882,-0.1084138243498387
5.13333,336.2853878075189,62595.4025,324.5,2.511640694080259,2.0181819720048906,2.2502184830021292,336.2853878075189,-0.1746930920191403
6.7,336.2393857866273,62103.4615,323.5,1.7617757750486869,1.7545541026142861,2.0036869278591656,336.2393857866273,-0.2206951129107324
8.28333,336.1946593201238,61710.2995,325,1.6949012462407071,1.3988421630413808,1.4798416122174376,336.1946593201238,-0.2654215794142374
9.85,336.1711681671624,61309.33900000001,326,0.899659263074758,1.0813490391669192,1.1457620692976187,336.1711681671624,-0.2889127323755929
11.4167,336.1448267304589,61029.113,323,1.0087995163163301,0.96922603096486,0.9085488283811465,336.1448267304589,-0.3152541690791395
12.9833,336.1190886647746,60871.81449999999,324.5,0.985755100891063,0.9132526189758803,0.9386451664002529,336.1190886647746,-0.3409922347634051
14.55,336.1008594867121,60688.362,324,0.698123880608298,0.9041148176254478,1.0484509693636364,336.1008594867121,-0.3592214128258888
16.1333,336.0574867704238,60499.901,325,1.6436322726583068,0.8401922643651509,0.9590856731689952,336.0574867704238,-0.4025941291142203
17.7,336.051244059377,60366.7445,324.5,0.2390774639743135,0.7586391025038925,0.7560813303510656,336.051244059377,-0.4088368401610296
19.2833,336.0307734610878,60210.018,322.5,0.775744266627691,0.6995694590364847,0.5844044209911559,336.0307734610878,-0.42930743845022334
20.85,336.0228469636357,60100.751,324.5,0.3035615287714491,0.6144917472390694,0.6297195884429354,336.0228469636357,-0.4372339359023272
22.4333,335.9895482003876,60038.25,323.5,1.2618744362307655,0.5607516196781972,0.6844003198880451,335.9895482003876,-0.47053269915039664
24,335.9842809193507,59967.45050000001,323,0.20172136478978167,0.571057570382367,0.6651450534042844,335.9842809193507,-0.4757999801873325
25.5833,335.9675557190379,59953.38449999999,324.5,0.6338104078622704,0.5636760994023147,0.47727954180583865,335.9675557190379,-0.49252518050013805
27.15,335.9518884101917,59962.41,322.5,0.6000118278992154,0.46933248856067733,0.41497898686362333,335.9518884101917,-0.5081924893462997
28.7167,335.9530518082431,59918.56299999999,324,0.0,0.4535492141131165,0.5294219084291125,335.9530518082431,-0.5070290912948963
30.3,335.9227031127169,59935.6265,323,1.1500800426795748,0.45143664044383147,0.4497001256938624,335.9227031127169,-0.5373777868211391
31.8833,335.920895695597,59966.481,322.5,0.06849303808091396,0.32919919260235675,0.4280552306130154,335.920895695597,-0.539185203941031
33.4667,335.9150005149687,59949.1895,325,0.22338691278029918,0.17664795347572437,0.3022516821978378,335.9150005149687,-0.5450803845693031
35.05,335.9041459127396,60039.0045,325,0.4113409548082137,0.23263751786716452,0.18160642342508204,335.9041459127396,-0.5559349867984338
36.6333,335.9031208146968,60003.4255,322,0.03884663839171214,0.20199696797395347,0.07985024119971484,335.9031208146968,-0.5569600848411937
38.2,335.902474543877,60047.77899999999,324,0.024750270752539605,0.22478043461902003,0.13130454221791155,335.902474543877,-0.5576063556609938
39.7833,335.9024561314513,60143.678,321,0.0006977487171719782,0.10589339528000649,0.3840732567193612,335.9024561314513,-0.5576247680867255
41.35,335.8687616038567,60048.1305,326,1.290401261043144,0.11730020313427587,0.2986341480259398,335.8687616038567,-0.5913192956813305
42.9333,335.8797892405951,60066.8575,323.5,0.0,0.24788809041564674,0.11406739346028871,335.8797892405951,-0.5802916589429401
44.5167,335.892640723567,60110.4785,323.5,0.0,0.4967918822787322,0.0,335.892640723567,-0.5674401759710008
46.0833,335.8661044544271,60134.9105,323,1.0163258958219223,0.6189802612098101,0.42940230187241113,335.8661044544271,-0.5939764451109113
47.6667,335.8572353241817,60292.0185,325.5,0.3360792059638781,0.49456433777427444,0.9922316668184976,335.8572353241817,-0.602845575356298
49.25,335.8030735601261,60277.08,318.5,2.0524890060862835,0.34063020648974557,0.7604449365994128,335.8030735601261,-0.6570073394119049
50.8333,335.8302007927316,60255.48849999999,323,0.0,0.18353782426664028,0.16511444386872398,335.8302007927316,-0.6298801068064108
52.4167,335.8242588169584,60181.2705,324,0.2251601278221199,0.0,0.0,335.8242588169584,-0.6358220825796366
53.9833,335.8493069936193,60279.52249999999,325,0.0,0.0,0.0,335.8493069936193,-0.6107739059187338
55.5667,335.8389890836771,60256.09849999999,324,0.39097801978626456,0.0,0.19141268178026394,335.8389890836771,-0.6210918158608933
57.15,335.8158302182601,60269.863,323,0.8776175866998394,0.0857593471888633,0.23665418602777777,335.8158302182601,-0.6442506812779243
58.7333,335.8280277304819,60386.9075,324.5,0.0,0.27035017605406286,0.06876085583447633,335.8280277304819,-0.6320531690561211
60.3,335.8333103012237,60462.005,324,0.0,0.1289699171979321,0.0,335.8333103012237,-0.6267705983142946
61.9,335.8279031753074,60493.58200000001,323.5,0.20276722186096532,0.109180949798459,0.13795986274428174,335.8279031753074,-0.632177724230587
63.4667,335.8094087521944,60573.376,323.5,0.7082819855640896,0.0,0.2636647651440853,335.8094087521944,-0.6506721473436414
65.05,335.8195630023953,60654.6625,324,0.0,0.0,0.03965675874105834,335.8195630023953,-0.640517897142729
66.6333,335.8202275488774,60681.4895,323.5,0.0,0.0,0.0,335.8202275488774,-0.6398533506605872
68.2167,335.8307552452665,60793.037,322.5,0.0,0.021861516051606,0.0,335.8307552452665,-0.6293256542714971
69.8,335.8235541301673,60810.087,324,0.27289010671011027,0.1466574246688505,0.09709403462357358,335.8235541301673,-0.6365267693707324
71.3833,335.8235005832055,61065.0065,323,0.0020291907456975256,0.1315697077041773,0.35379418842831,335.8235005832055,-0.6365803163325268
72.9667,335.7959315965749,60912.535,323.5,1.0446755070318232,0.13422084551979138,0.31967810835828914,335.7959315965749,-0.6641493029630965
74.55,335.8088911127687,61102.539,323.5,0.0,0.11321311449707752,0.0666680099688648,335.8088911127687,-0.6511897867692937
76.1333,335.8095795467086,61102.96949999999,324,0.0,0.07628876600982296,0.0,335.8095795467086,-0.6505013528293944
77.7167,335.8169383229568,61165.6185,324,0.0,0.11605847563410616,0.0,335.8169383229568,-0.6431425765812264
79.3167,335.8094728390848,61309.765,323,0.27995564520040317,0.04948632706747178,0.35723178949501744,335.8094728390848,-0.6506080604532372
80.9,335.7818250359178,61354.1565,322.5,1.0477282827127599,0.0,0.214765078126959,335.7818250359178,-0.6782558636202225
82.4833,335.8022972980782,61526.324,324.5,0.0,0.0,0.0,335.8022972980782,-0.657783601459812
84.0667,335.8146577421331,61601.718,323.5,0.0,0.0,0.0,335.8146577421331,-0.6454231574049345
85.65,335.8101085230704,61656.281,324.5,0.17239508858661945,0.0,0.0,335.8101085230704,-0.6499723764675878
87.2333,335.8302298671993,61808.9795,322,0.0,0.07784562590542017,0.1157718794299285,335.8302298671993,-0.6298510323387063
88.8167,335.7994503809064,61906.7655,323.5,1.166331424512531,0.3737832591462887,0.1409669012700192,335.7994503809064,-0.6606305186315922
90.4,335.80296533494,61913.7475,324.5,0.0,0.34535598504001425,0.3916796715316764,335.80296533494,-0.6571155645980298
91.9833,335.8028268497903,62047.6175,322.5,0.0052479687881657865,0.21426071395167937,0.5011430793921363,335.8028268497903,-0.6572540497477348
93.5667,335.7638560577795,62163.829,325,1.476725729851717,0.10306465716334513,0.1571499276278132,335.7638560577795,-0.6962248417585215
95.15,335.7898383332766,62249.154,324,0.0,0.0,0.0,335.7898383332766,-0.670242566261436
96.7333,335.8056862468953,62268.508,322.5,0.0,0.0,0.0,335.8056862468953,-0.6543946526427362
98.3167,335.7965245406702,62464.891,325,0.347165828915733,0.0,0.010715536851364504,335.7965245406702,-0.6635563588678224
99.9,335.7719974539427,62537.12950000001,324,0.9294670647704126,0.0,0.14855852684490856,335.7719974539427,-0.6880834455953391
