Process Time [min],Average emission wavelength [nm],Integral,#Empty,diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
1.18333,336.9738899342494,400258.67,,2.5868704382508767,2.287232482107306,2.624523200611514,336.9738899342494,0.0
2.76667,336.9056250102544,398430.23,,2.5868704382508767,2.287232482107306,2.624523200611514,336.9056250102544,-0.06826492399500239
4.33333,336.8479909609634,395786.335,,2.2072708548519393,2.0176505211704128,2.077288345106646,336.8479909609634,-0.12589897328604138
5.91667,336.8085250133702,393577.975,,1.49554540123591,1.646914003152419,1.6653018793476346,336.8085250133702,-0.1653649208792558
7.48333,336.7700032491215,391239.655,,1.4753078874300118,1.3372213103259065,1.3861230137415177,336.7700032491215,-0.20388668512794084
9.05,336.7386023543381,389536.745,,1.2025849010969734,1.1719746456503906,1.3028192776911525,336.7386023543381,-0.23528757991130078
10.6167,336.7038274159739,387496.9,,1.3317778144220664,1.116647599162805,1.2245991516595203,336.7038274159739,-0.2700625182755516
12.2,336.6735829214493,385710.67,,1.1461312900118195,1.0770492261388698,1.0796650891091302,336.6735829214493,-0.3003070128001468
13.7833,336.6525956291715,384105.66,,0.7953246615713864,0.9783000632661756,0.9902673929690855,336.6525956291715,-0.3212943050779131
15.35,336.6264101975807,382657.265,,1.002824979542407,0.8672701825853244,0.9369375702789142,336.6264101975807,-0.3474797366687312
16.9333,336.5997449031091,381352.6,,1.0104955904087727,0.787470649204893,0.8837058132984668,336.5997449031091,-0.3741450311403014
18.5,336.5821599107775,379948.795,,0.6734534626277818,0.7540563070681704,0.7455257269102704,336.5821599107775,-0.3917300234719505
20.0833,336.5668467906183,379176.7899999999,,0.5802988754825428,0.6932385066051355,0.6403127898550096,336.5668467906183,-0.40704314363114236
21.65,336.5506289091378,377938.38,,0.621097139739049,0.6131131992208559,0.6700583619921214,336.5506289091378,-0.42326102511162844
23.2333,336.5278575268096,376860.785,,0.8629337078830557,0.5639431179598131,0.6785926888469369,336.5278575268096,-0.44603240743981587
24.8,336.5146159012073,376074.185,,0.5071152972090652,0.5433845049950126,0.5583029121932583,336.5146159012073,-0.45927403304210657
26.3667,336.5048530230848,375274.885,,0.37388950491483475,0.5065185798240688,0.43198154657454424,336.5048530230848,-0.4690369111646078
27.95,336.4956492947703,374428.26,,0.348780205185495,0.4324772087183444,0.452494771675223,336.4956492947703,-0.478240639479111
29.5333,336.4778762853571,373629.2,,0.6735176939249766,0.40752609302252474,0.4788285038966311,336.4778762853571,-0.49601364889230126
31.1,336.4660634225357,372946.11,,0.4523978868236511,0.38527383390674097,0.43390741657669896,336.4660634225357,-0.5078265117137448
32.6833,336.4627504678763,372421.08,,0.12554618806569215,0.3764230405123483,0.35165583646738696,336.4627504678763,-0.5111394663731517
34.25,336.4492527850612,371880.3100000001,,0.516921535012078,0.35568479324873997,0.3226106790294896,336.4492527850612,-0.5246371491882087
35.8333,336.4420947882001,371372.295,,0.27125611802351046,0.3414382369490971,0.35804647139007795,336.4420947882001,-0.5317951460493191
37.4,336.4306943829844,370921.595,,0.43660197417558716,0.3530402769138996,0.3678457335089571,336.4306943829844,-0.5431955512650006
38.9833,336.4246495660458,370207.115,,0.22907156970784243,0.3826744220050386,0.3719589946841868,336.4246495660458,-0.5492403682036411
40.5667,336.4099831469014,369700.405,,0.5557566936097741,0.3354715290425052,0.3500919131380531,336.4099831469014,-0.563906787348003
42.15,336.405366956937,369413.055,,0.17493298671578383,0.2694031745828557,0.311142660262719,336.405366956937,-0.5685229773124547
43.7167,336.3985059262928,368979.6950000001,,0.2627572851543351,0.23214860834027717,0.2719211152411264,336.3985059262928,-0.575384007956643
45.3,336.3909521794192,368719.545,,0.28625327633215075,0.19416855120888946,0.20082069752450238,336.3909521794192,-0.5829377548302546
46.8833,336.3862350672979,368307.545,,0.1787574858062571,0.21084440103929886,0.1755935538052178,336.3862350672979,-0.5876548669515387
48.45,336.3858716991559,367963.865,,0.013915930629787712,0.23391686446066082,0.18756768618077757,336.3858716991559,-0.5880182350935002
50.0333,336.3747388558436,367709.345,,0.42188504941599314,0.23394409541513622,0.24801409840205935,336.3747388558436,-0.5991510784058391
51.6,336.3682364166488,367464.825,,0.24902428779380353,0.20529450800200538,0.2974420240996949,336.3682364166488,-0.605653517600615
53.1833,336.3614624802017,367165.79,,0.256701943300658,0.20309527224197468,0.22810883343412236,336.3614624802017,-0.6124274540477472
54.7667,336.3581955201183,366946.81,,0.12379538019735954,0.21485222614258156,0.13036022924528368,336.3581955201183,-0.6156944141311556
56.3333,336.3559037251105,366622.385,,0.08777460772692072,0.24284119998310563,0.1634616661529833,336.3559037251105,-0.6179862091389055
57.9167,336.3491110493505,366372.435,,0.25739582266157407,0.24598729659387672,0.26389676715385235,336.3491110493505,-0.6247788848989444
59.5,336.3369351722193,366000.905,,0.46141137363224244,0.2500475795717432,0.3298806084259951,336.3369351722193,-0.6369547620301432
61.0833,336.3312574242445,365667.765,,0.21516129507234447,0.22892104130269192,0.28584614568605105,336.3312574242445,-0.6426325100049439
62.6833,336.3271204762407,365585.15,,0.1551355501426589,0.17152416038241802,0.139363107982291,336.3271204762407,-0.6467694580087482
64.25,336.3254702514247,365489.575,,0.0631987546814147,0.10689474721310621,0.07005806514243318,336.3254702514247,-0.6484196828247377
65.8333,336.3253172961824,365241.92,,0.005796320683360582,0.04096921717937351,0.11424746212450776,336.3253172961824,-0.6485726380670371
67.4167,336.3177468374141,365112.88,,0.28686846412545447,0.08144560958829282,0.11597765689471728,336.3177468374141,-0.6561430968353079
69,336.3153525367167,364799.08,,0.09073330502382339,0.16083065062455493,0.09966174482817536,336.3153525367167,-0.6585373975327116
70.5667,336.3171839853562,364677.87,,0.0,0.2076516788145115,0.09483306021120086,336.3171839853562,-0.6567059488932045
72.1667,336.3092387294416,364588.395,,0.2979470967993317,0.203438055378967,0.20353989581490595,336.3092387294416,-0.6646512048078534
73.7333,336.3024608513983,364436.895,,0.25958935439657554,0.15882145923496682,0.30271353504036824,336.3024608513983,-0.671429082851148
75.3167,336.2909318124381,364900.555,,0.4368715028492236,0.1418252263848955,0.19783120811780464,336.2909318124381,-0.682958121811339
76.9,336.2970714003301,364355.155,,0.0,0.1152917048412052,0.038499853185925303,336.2970714003301,-0.6768185339193451
78.4667,336.2963476368745,363995.075,,0.027718010682185143,0.05411759774510114,0.0,336.2963476368745,-0.6775422973749414
80.0667,336.2934360706453,364248.7,,0.10918373359345535,0.06106993169516857,0.10407376397483148,336.2934360706453,-0.6804538636041002
81.6333,336.2874953230009,364178.125,,0.22752767692243533,0.07714964958979945,0.1635728680595605,336.2874953230009,-0.6863946112485451
83.2167,336.2829850206682,364050.42,,0.17090952378461668,0.10942257064024977,0.08676689550295436,336.2829850206682,-0.6909049135812211
84.8,336.2881067697419,364362.48,,0.0,0.14423606015352827,0.08157465141982811,336.2881067697419,-0.6857831645075407
86.3833,336.28078608901,364219.045,,0.2774211102840793,0.12512465139815204,0.07416644917050519,336.28078608901,-0.6931038452394205
87.9667,336.2757345101793,364558.7,,0.1914201906296561,0.11282220176654681,0.152123316295814,336.2757345101793,-0.6981554240701371
89.55,336.2779609865686,364364.99,,0.0,0.10708263745852332,0.18463415343862266,336.2779609865686,-0.6959289476808408
91.1333,336.2659108834082,364310.96,,0.45664510176431755,0.06597448942687016,0.07626486979171432,336.2659108834082,-0.7079790508412316
92.7167,336.2715971248904,363787.845,,0.0,0.0,0.0007442201803513626,336.2715971248904,-0.7022928093590508
