Process Time [min],Average emission wavelength [nm],Integral,Max emission wavelength [nm],diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
0,336.6834839953102,278226.11,327.5,3.6010051240526577,2.8512100440760038,3.368880912186749,336.6834839953102,0.0
1.58333,336.5884576712591,274759.99,326.5,3.6010051240526577,2.8512100440760038,3.368880912186749,336.5884576712591,-0.0950263240511049
3.16667,336.5368792911373,271539.09,325,1.9545409118110644,2.386332862940957,2.5555397743029564,336.5368792911373,-0.14660470417288707
4.73333,336.4758621905107,268870.995,326.5,2.3368350743594672,1.9157477517834707,1.938604794354541,336.4758621905107,-0.2076218047994871
6.3,336.4341547676905,266504.04,325.5,1.5973021563029468,1.496142898670039,1.5547937285260023,336.4341547676905,-0.2493292276197394
7.88333,336.4033565933822,263444.95,325,1.1670911676622702,1.1748495343294532,1.3112365231596863,336.4033565933822,-0.28012740192798447
9.45,336.3768673176766,261041.965,324.5,1.0144807408943002,1.1533038859323916,1.2412955004918773,336.3768673176766,-0.306616677633599
11.0333,336.3320695158946,259129.045,325,1.6976366493530164,1.1221317195322622,1.2227707198879094,336.3320695158946,-0.35141447941560955
12.6,336.3068665245625,257056.89,325.5,0.9652004084544815,1.0581145969064218,1.075876129464961,336.3068665245625,-0.37661747074770346
14.1667,336.2896778372062,255648.685,325.5,0.6582761481948505,1.0143870992028958,0.9460065880224313,336.2896778372062,-0.39380615810398467
15.7333,336.2623775259738,253408.7,324,1.0455883275530078,0.8899204845229687,0.9403053438910375,336.2623775259738,-0.42110646933639373
17.3167,336.2303947098588,252311.78,324.5,1.2119293715434882,0.7548414399327643,0.930974848129468,336.2303947098588,-0.45308928545142635
18.9,336.216203548467,250647.7,324,0.5377816481452737,0.6788820620298965,0.7429928930277416,336.216203548467,-0.4672804468432332
20.4833,336.2037483493901,249461.485,323.5,0.4719964281019289,0.6636603162083259,0.5676548304745239,336.2037483493901,-0.4797356459201296
22.05,336.1861320120861,248336.905,323.5,0.6746538828362012,0.571478556369317,0.5686356565229023,336.1861320120861,-0.4973519832241209
23.6167,336.1682610246446,247095.98,325,0.6844062337965213,0.5881955912439106,0.6473492150405384,336.1682610246446,-0.5152229706656044
25.2,336.1534968773901,246294,325.5,0.5594952537541324,0.6619035313276646,0.6569364492451673,336.1534968773901,-0.5299871179200863
26.7667,336.1351631267059,245034.16,324,0.7021287043174151,0.678784077062306,0.6063909453730836,336.1351631267059,-0.5483208686043213
28.35,336.1199841530179,244575.705,323,0.5752153232350047,0.5802159683139032,0.6298340829527849,336.1199841530179,-0.5634998422922877
29.9167,336.1069072084912,243343.32,325.5,0.5008084965881683,0.4152098790434335,0.5914365024658501,336.1069072084912,-0.5765767868190323
31.5,336.0869438277894,242638,325.5,0.7565229849719283,0.3566671641179878,0.42524161784535286,336.0869438277894,-0.5965401675208
33.0667,336.0877824371906,242111.85,325.5,0.0,0.3743958547205702,0.2895151714080697,336.0877824371906,-0.5957015581196288
34.65,336.0802231002679,241276.47,324.5,0.2864651142298267,0.3996756898815745,0.21219264486653344,336.0802231002679,-0.6032608950422969
36.2333,336.069423413004,240825.145,324.5,0.40925992284081814,0.41314350715668774,0.44528094819228237,336.069423413004,-0.6140605823061946
37.8,336.0549056122846,239963.875,322.5,0.5559890490623006,0.4884527689492197,0.6462027152020937,336.0549056122846,-0.6285783830256264
39.3833,336.0276549099792,239174.405,323.5,1.0326799332545806,0.4870399778782412,0.5019822415202526,336.0276549099792,-0.6558290853309927
40.95,336.0335899199789,238592.915,324,0.0,0.385492298306623,0.32341767995032455,336.0335899199789,-0.6498940753313036
42.5333,336.0259949292579,237825.6475,323.5,0.28781623398085887,0.2589257855042048,0.27015127038743714,336.0259949292579,-0.6574890660523351
44.1167,336.0129133691552,237054.0465,322,0.49570140593589673,0.1884978894005438,0.2797139550378773,336.0129133691552,-0.6705706261549835
45.6833,336.0024258988221,236246.56,324.5,0.4016648921158994,0.1559940032145973,0.21081513957309816,336.0024258988221,-0.6810580964881296
47.25,336.0137239956811,236160.439,323,0.0,0.16346692517368844,0.13804271809139834,336.0137239956811,-0.6697599996290933
48.8333,336.001139034351,235374.035,324,0.4769138380637528,0.19067787409400608,0.13467173928508913,336.001139034351,-0.6823449609591989
50.4167,335.9903808700203,235352.7575,323.5,0.4076606415572472,0.2339141444725216,0.22165677175751952,335.9903808700203,-0.6931031252898947
51.9833,335.9941382401682,234516.502,322.5,0.0,0.3481376549760435,0.28549867145106944,335.9941382401682,-0.6893457551420283
53.5667,335.9796042027359,234186.359,323.5,0.5507403346824549,0.412876402313521,0.31370040415800204,335.9796042027359,-0.7038797925742983
55.15,335.9683682708659,233836.3155,323,0.42579164542535697,0.29635685706870757,0.4554623726048135,335.9683682708659,-0.7151157244443311
56.7167,335.9572851070259,233238.659,324,0.4244525629666934,0.21705651060677777,0.3618018118920645,335.9572851070259,-0.7261988882843298
58.3,335.9528607179619,233373.8945,324.5,0.16766458904653767,0.15231781108599723,0.1340118886740811,335.9528607179619,-0.7306232773482861
59.8833,335.9585056675743,233362.321,324,0.0,0.14310774570932214,0.0003956910651652379,335.9585056675743,-0.7249783277359256
61.4667,335.9515622684672,233138.278,323.5,0.2631072037536266,0.14222262887992498,0.10534068141889463,335.9515622684672,-0.7319217268429838
63.05,335.9503251163072,232880.299,323,0.04688254253780004,0.18564563981873675,0.255766148750439,335.9503251163072,-0.7331588790029855
64.6167,335.929624870706,232405.202,323,0.792758496249444,0.20170454567776847,0.30965164207293583,335.929624870706,-0.7538591246042188
66.2,335.9392179481253,232232.8375,323,0.0,0.2859225348724039,0.24341047189626863,335.9392179481253,-0.7442660471849081
67.7833,335.9206918916201,231908.2075,323.5,0.7020548160882613,0.22079369541492055,0.08660082157661009,335.9206918916201,-0.7627921036901171
69.3667,335.9318565090567,231718.184,322.5,0.0,0.14630791365879095,0.15843180655016198,335.9318565090567,-0.7516274862535397
70.95,335.9184899849567,231852.8515,324,0.5065315770850337,0.10459693605818601,0.2841141260317954,335.9184899849567,-0.7649940103535187
72.5333,335.908138675027,231510.4045,323,0.3922684240403265,0.07681243938145971,0.14109632793454807,335.908138675027,-0.7753453202832361
74.1167,335.9098803146751,231702.874,324,0.0,0.10156422892586059,0.016096647345278825,335.9098803146751,-0.7736036806351194
75.7,335.9255602954819,231303.8195,324.5,0.0,0.08165606038359981,0.0,335.9255602954819,-0.757923699828325
77.2833,335.9035172128326,231316.7965,322.5,0.8353344021715811,0.21192703221345757,0.12242228899318519,335.9035172128326,-0.7799667824776293
78.8667,335.9046690943124,231235.8605,323.5,0.0,0.16571678783936783,0.3078928425269396,335.9046690943124,-0.7788149009978156
80.45,335.8963838692633,230640.0755,324,0.3139730328726608,0.1541838443449471,0.22932968488426297,335.8963838692633,-0.787100126046937
82.0333,335.8937182929041,230702.815,324,0.1010134412617988,0.041355944308676326,0.10911128507733991,335.8937182929041,-0.7897657024061004
83.6167,335.893705194476,230733.741,323,0.0004963405872906909,0.0,0.0,335.893705194476,-0.789778800834199
85.2,335.895899518677,230517.0485,322.5,0.0,0.0,0.0,335.895899518677,-0.7875844766331852
86.7833,335.9092902619454,230001.2025,324,0.0,0.1405052307223469,0.0,335.9092902619454,-0.7741937333648252
88.3667,335.8899813043538,230287.6225,323.5,0.7316770591735746,0.18077481908719223,0.1828366050407908,335.8899813043538,-0.7935026909564158
89.95,335.8867579603358,230433.672,323,0.12215034490029833,0.18377868800836622,0.3670747059037467,335.8867579603358,-0.7967260349744265
91.5333,335.8785054178002,230060.7615,323.5,0.31273451154772064,0.1059278196820457,0.23443185843046876,335.8785054178002,-0.8049785775099849
93.1,335.8768784542768,230044.1505,323.5,0.06230791562326104,0.024689209464695345,0.0,335.8768784542768,-0.8066055410334343
94.6833,335.8862281638639,229279.968,323,0.0,0.0,0.0,335.8862281638639,-0.7972558314463072
96.2667,335.8882691249763,229312.874,325,0.0,0.0,0.0,335.8882691249763,-0.7952148703338935
97.85,335.8802041813236,229922.9865,322.5,0.30562535158333753,0.19516530547342165,0.16808890730214898,335.8802041813236,-0.8032798139865918
99.45,335.8725406720588,229987.354,323.5,0.28738159743113373,0.1865314188618671,0.2622895928807907,335.8725406720588,-0.810943323251422
101.033,335.8692062832318,229699.283,321.5,0.12638239394818618,0.1045465008414443,0.17329565023098326,335.8692062832318,-0.8142777120784217
102.617,335.8688641383714,229829.8135,322.5,0.012960032590268449,0.0,0.07389880615599509,335.8688641383714,-0.8146198569388048
104.2,335.8687191111642,229836.424,323.5,0.005496925100117118,0.0,0.0,335.8687191111642,-0.8147648841460295
105.8,335.8731771891986,229989.0085,323,0.0,0.0,0.0,335.8731771891986,-0.8103068061116119
107.383,335.8910481423875,229840.354,324.5,0.0,0.0,0.0,335.8910481423875,-0.792435852922722
108.967,335.8742239536551,229577.483,322.5,0.6372798762278155,0.013626634847500086,0.03409286667306333,335.8742239536551,-0.8092600416551363
110.533,335.8729310387894,229909.312,323.5,0.04953696803451426,0.12168365397233678,0.1371340693386287,335.8729310387894,-0.8105529565208371
112.117,335.8763158049205,229961.2855,323.5,0.0,0.1889748284332835,0.11638661922700422,335.8763158049205,-0.8071681903896888
113.7,335.8716972163182,230062.8165,322,0.17505705378424136,0.1124104788778698,0.07390794295193359,335.8716972163182,-0.8117867789920297
115.3,335.8635389064085,230119.122,322,0.3059366216128018,0.07148656032789372,0.16516920999515605,335.8635389064085,-0.8199450889017044
116.883,335.8660377490179,230109.4035,324,0.0,0.005306538600744505,0.10015972112230997,335.8660377490179,-0.8174462462923202
118.467,335.8617108254263,229779.164,323,0.16389862089307716,0.01438657635950806,0.0,335.8617108254263,-0.8217731698838975
120.05,335.8705488803172,230418.7885,323,0.0,0.0,0.0,335.8705488803172,-0.8129351149930244
121.633,335.8690811824011,230418.382,322.5,0.0556297378179969,0.0,0.018841630665207276,335.8690811824011,-0.8144028129091225
123.233,335.8558552173156,230362.9415,323,0.4959736907061053,0.07326113400702947,0.025307329544951074,335.8558552173156,-0.8276287779946188
124.817,335.8720885283137,230384.476,323.5,0.0,0.09177358007048277,0.10593518555663195,335.8720885283137,-0.8113954669964869
126.4,335.857266643132,230518.6445,323,0.5617897099835092,0.13807040444866756,0.0886854245296469,335.857266643132,-0.8262173521782188
127.983,335.8549093609604,230512.606,322.5,0.08934739753385776,0.125012020775996,0.13807936587727454,335.8549093609604,-0.8285746343498204
129.583,335.8549498016743,230993.9445,323.5,0.0,0.010340778546447039,0.08576751642017655,335.8549498016743,-0.8285341936359032
131.167,335.8552301097223,230870.321,324.5,0.0,0.0,0.024322074754493883,335.8552301097223,-0.8282538855879125
132.767,335.8541350258903,230635.7325,323.5,0.04106564370047723,0.0,0.0,335.8541350258903,-0.8293489694199252
134.35,335.8508489884293,230595.3955,322.5,0.12454974583737902,0.0,0.0,335.8508489884293,-0.8326350068809347
135.933,335.8676961359835,230118.205,324,0.0,0.0,0.0,335.8676961359835,-0.8157878593266901
137.517,335.8570245955482,230755.703,322,0.4042250164901282,0.009151187411216278,0.03170390422314995,335.8570245955482,-0.8264593997620295
139.1,335.8490868655865,230733.365,323,0.3008615272900084,0.05051620631307405,0.061215680248494664,335.8490868655865,-0.8343971297236976
140.683,335.859256426676,230740.704,324,0.0,0.12771999672750414,0.0715094129787417,335.859256426676,-0.8242275686342282
142.267,335.8555690641388,231043.686,324.5,0.13967282337742556,0.14859625882475427,0.062388412384791536,335.8555690641388,-0.8279149311713923
