Process Time [min],Average emission wavelength [nm],Integral,missing,diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
0.4,336.6710006331822,279478.425,,2.741681710828191,2.40505423053818,2.678939370020379,336.6710006331822,0.0
1.96667,336.5994121250838,275526.835,,2.741681710828191,2.40505423053818,2.678939370020379,336.5994121250838,-0.07158850809838668
3.55,336.5469934131816,272315.13,,1.9863974750251072,2.1312623379171955,2.1947288970171765,336.5469934131816,-0.1240072200005784
5.15,336.4923613588768,269161.29,,2.048702036430682,1.7647836917440642,1.8137610892660048,336.4923613588768,-0.1786392743053966
6.71667,336.4522327432712,266346.7,,1.5368373277933813,1.5097326737648917,1.569514339252037,336.4522327432712,-0.2187678899109642
8.3,336.4208054601149,263563.505,,1.1909311320955371,1.3006483518348453,1.4515883699288494,336.4208054601149,-0.2501951730673113
9.88333,336.3778866276976,260996.66,,1.626401284026156,1.267537470034228,1.2776597020254292,336.3778866276976,-0.2931140054845969
11.45,336.3472254432039,258795.2,,1.1742556311289956,1.2370679864147738,1.2305613854790614,336.3472254432039,-0.3237751899782779
13.0333,336.3256996252579,256453.655,,0.8157323796874315,1.1545582813848807,1.2007965897384438,336.3256996252579,-0.3453010079242631
14.6167,336.2817733507321,254071.665,,1.6645045292081093,1.0389595929282534,1.1399028268256495,336.2817733507321,-0.3892272824500651
16.2,336.2601823998971,252008.525,,0.8182006253412938,0.9552381494993926,1.0706749844172894,336.2601823998971,-0.4108182332851129
17.7667,336.236048391171,250091.975,,0.9242615201159262,0.910696520021526,0.8772277070240264,336.236048391171,-0.43495224201120664
19.35,336.2177478046771,248259.125,,0.693510509462452,0.908931342725587,0.7762215805726242,336.2177478046771,-0.45325282850507165
20.9167,336.1924932172965,246523.585,,0.9671763852925189,0.8769575788911945,0.9116327470811587,336.1924932172965,-0.47850741588570145
22.5,336.1696510359025,245002.46,,0.8656166763330628,0.9392139285694054,0.9586484855722723,336.1696510359025,-0.5013495972796704
24.0833,336.1378923604148,243003.765,,1.2035119871549942,0.6049161702242236,0.864872570088167,336.1378923604148,-0.5331082727673788
25.6667,336.1303094567073,241412.725,,0.287340041966155,0.5180400001996988,0.6981714346924734,336.1303094567073,-0.5406911764748656
27.25,336.1094498960043,240094.25,,0.7904842052549225,0.6417900338125112,0.48727006031496245,336.1094498960043,-0.5615507371778676
28.8167,336.0997694380547,238852.755,,0.37073305481437013,0.8680216450338877,0.0,336.0997694380547,-0.5712311951274955
30.4,336.0843200640555,237545.83,,0.5854622875974622,1.0276409779307376,3.2308214789037777,336.0843200640555,-0.5866805691267132
31.9667,336.0705118944264,236274.662,,0.5288122663854338,1.0706621756032704,5.84257830641468,336.0705118944264,-0.6004887387558142
32.350032999999996,335.9649252795533,235523.5795,,16.52661495979688,3.6049364237527755,5.810940914196408,335.9649252795533,-0.7060753536288757
33.9167,336.0063089237926,233928.545,,0.0,0.5822654329393402,3.599360928976637,336.0063089237926,-0.664691709389615
35.50003,335.9925384434604,232480.1415,,0.5218298269671401,0.40740155976496023,0.0,335.9925384434604,-0.678462189721813
37.0667,335.9876196043789,231803.589,,0.18838067039581027,0.25708890335760165,0.3742708041896208,335.9876196043789,-0.6833810288032964
38.63337,335.9720055895898,230784.894,,0.5979822728115199,0.23769825076384815,0.5860793613015574,335.9720055895898,-0.6989950435923902
40.20003,335.9618901741616,229956.2995,,0.38740053725151863,0.3544747347321493,0.5637168647778594,335.9618901741616,-0.7091104590205646
41.78337,335.9411392204295,229117.7075,,0.7863486199608581,0.43040931983158676,0.36887262635923435,335.9411392204295,-0.7298614127527117
43.35,335.9441323974562,228120.0115,,0.0,0.1451996763405926,0.10377953982406041,335.9441323974562,-0.7268682357259877
44.9334,335.9513942002277,227282.4795,,0.0,0.1928442025865366,0.05983795634020339,335.9513942002277,-0.7196064329544924
46.5,335.9367566819932,226965.307,,0.5606096604560767,0.1999164114393998,0.19983962222105234,335.9367566819932,-0.7342439511890007
48.0667,335.9256121102421,226311.69,,0.42680430526816426,0.3318158488016994,0.4207131055897406,335.9256121102421,-0.7453885229400612
49.65,335.9199751901697,225640.917,,0.2136140998843252,0.35550045955302484,0.3777298105948148,335.9199751901697,-0.7510254430125087
51.2167,335.9078260818049,225135.73,,0.46527510173413184,0.29568178710602283,0.251982871807364,335.9078260818049,-0.7631745513772898
52.8,335.9074151720817,224599.479,,0.015571643650616408,0.2135704979416882,0.2650892883822493,335.9074151720817,-0.7635854611004902
54.366699999999994,335.8954524769121,223933.257,,0.45813602487724886,0.2834011531223861,0.0968796068748361,335.8954524769121,-0.7755481562700766
55.9334,335.8868536116677,223430.7835,,0.3293112367819135,0.40507307179235374,0.7753709816329746,335.8868536116677,-0.7841470215145137
57.5167,335.8905129361017,222843.8225,,0.0,0.45686243354548955,1.5218703674628387,335.8905129361017,-0.7804876970805026
57.9167,335.8640529981424,222637.874,,3.968990693888915,1.640285924006946,1.568362005857125,335.8640529981424,-0.8069476350397622
59.48337,335.8463691115908,222242.8595,,0.6772537886722102,0.3315975225473617,1.2269952962996058,335.8463691115908,-0.8246315215914137
61.05003,335.8484801010565,221657.6045,,0.0,0.1590830903645922,0.08091795935024493,335.8484801010565,-0.8225205321256794
62.63337,335.851617034119,221231.5305,,0.0,0.03379326274100964,0.0,335.851617034119,-0.819383599063201
64.2167,335.8463863794707,220911.791,,0.19821469870340097,0.01738078101033359,0.0,335.8463863794707,-0.824614253711502
65.78337,335.8478454273121,220822.8825,,0.0,0.10451382367633533,0.10309443576876198,335.8478454273121,-0.82315520587008
67.3667,335.8396448264995,220406.7115,,0.3107602639722345,0.2855928438851777,0.17737868040892124,335.8396448264995,-0.8313558066826658
68.9334,335.8364287927935,220084.6885,,0.12316462779075582,0.3174207154631857,0.33295335426089423,335.8364287927935,-0.8345718403886622
